subj,trial,block,date,stim,stim_order,response,rt,param_index,video_path,condition,duration,dyad,mouth_fit,eye_fit,genuineness,category,block,audio_path
55,10,0,2024-07-29T15:17:21.565Z,12_3_eyes.mov,0,no,1553,0,./stimuli/eyes/12_3.mov,true,13,12,0.3155735483651602,-0.04266906465109103,0.42857142857142855,miss,eyes,./stimuli/audio/12/3_audio.wav
55,11,0,2024-07-29T15:17:21.565Z,8_1_eyes.mov,0,no,1229,0,./stimuli/eyes/8_1.mov,true,7,8,0.43411028057714246,-0.10019960292337136,0.42857142857142855,miss,eyes,./stimuli/audio/8/1_audio.wav
55,12,0,2024-07-29T15:17:21.565Z,1_3_eyes.mov,0,yes,2336,0,./stimuli/eyes/1_3.mov,true,26,1,0.1670316296049371,0.1814596651596774,1.0,hit,eyes,./stimuli/audio/1/3_audio.wav
55,13,0,2024-07-29T15:17:21.565Z,22_19_3_23_2_eyes.mov,0,yes,1150,0,./stimuli/eyes/22_19_3_23_2.mov,fake,11,22,0.08484422710888113,-0.043331687022501224,0.6,fa,eyes,./stimuli/audio/22/19_3_23_2_audio.wav
55,14,0,2024-07-29T15:17:21.565Z,19_17_2_25_2_eyes.mov,0,no,1629,0,./stimuli/eyes/19_17_2_25_2.mov,fake,10,19,-0.3062581015621111,0.3018231666755847,0.25,cr,eyes,./stimuli/audio/19/17_2_25_2_audio.wav
55,15,0,2024-07-29T15:17:21.565Z,57_1_eyes.mov,0,no,4853,0,./stimuli/eyes/57_1.mov,true,11,57,0.1901594820910893,0.18849068799535393,1.0,hit,eyes,./stimuli/audio/57/1_audio.wav
55,16,0,2024-07-29T15:17:21.565Z,5_1_eyes.mov,0,no,648,0,./stimuli/eyes/5_1.mov,true,19,5,0.27128235194238964,0.3313292072657651,1.0,hit,eyes,./stimuli/audio/5/1_audio.wav
55,17,0,2024-07-29T15:17:21.565Z,29_1_eyes.mov,0,yes,3406,0,./stimuli/eyes/29_1.mov,true,6,29,0.43759910538650976,0.7861077054117834,0.8,hit,eyes,./stimuli/audio/29/1_audio.wav
55,18,0,2024-07-29T15:17:21.565Z,28_26_5_27_6_eyes.mov,0,no,1691,0,./stimuli/eyes/28_26_5_27_6.mov,fake,7,28,0.14365129216079786,-0.12388720765740559,0.75,fa,eyes,./stimuli/audio/28/26_5_27_6_audio.wav
55,19,0,2024-07-29T15:17:21.565Z,49_52_1_58_4_eyes.mov,0,yes,2692,0,./stimuli/eyes/49_52_1_58_4.mov,fake,7,49,0.2377582648191723,-0.22737814057092437,0.6,fa,eyes,./stimuli/audio/49/52_1_58_4_audio.wav
55,20,0,2024-07-29T15:17:21.565Z,36_3_eyes.mov,0,yes,2205,0,./stimuli/eyes/36_3.mov,true,9,36,0.329614763427785,-0.023430414005525233,0.16666666666666666,miss,eyes,./stimuli/audio/36/3_audio.wav
55,21,0,2024-07-29T15:17:21.565Z,11_12_4_15_4_eyes.mov,0,no,1885,0,./stimuli/eyes/11_12_4_15_4.mov,fake,11,11,-0.44589938150044073,0.3329780195541019,0.2857142857142857,cr,eyes,./stimuli/audio/11/12_4_15_4_audio.wav
55,22,0,2024-07-29T15:17:21.565Z,60_4_6_eyes.mov,0,no,1089,0,./stimuli/eyes/60_4_6.mov,fake,9,60,-0.4040083525916895,0.253970190149846,0.3333333333333333,cr,eyes,./stimuli/audio/60/4_6_audio.wav
55,23,0,2024-07-29T15:17:21.565Z,45_46_1_47_1_eyes.mov,0,no,1205,0,./stimuli/eyes/45_46_1_47_1.mov,fake,10,45,-0.26192066238859296,0.2611161119528825,0.0,cr,eyes,./stimuli/audio/45/46_1_47_1_audio.wav
55,24,0,2024-07-29T15:17:21.565Z,55_4_7_eyes.mov,0,yes,1042,0,./stimuli/eyes/55_4_7.mov,fake,12,55,0.07584842753372179,-0.17660186780226106,0.625,fa,eyes,./stimuli/audio/55/4_7_audio.wav
55,25,0,2024-07-29T15:17:21.565Z,4_4_eyes.mov,0,yes,1837,0,./stimuli/eyes/4_4.mov,true,7,4,0.27149820146759923,0.2521458194443752,0.7142857142857143,hit,eyes,./stimuli/audio/4/4_audio.wav
55,26,0,2024-07-29T15:17:21.565Z,40_5_8_eyes.mov,0,no,1001,0,./stimuli/eyes/40_5_8.mov,fake,10,40,-0.1760169325241136,0.34136273084577456,0.2,cr,eyes,./stimuli/audio/40/5_8_audio.wav
55,27,0,2024-07-29T15:17:21.565Z,10_3_6_eyes.mov,0,no,1583,0,./stimuli/eyes/10_3_6.mov,fake,6,10,-0.3597339671539078,0.153488504955574,0.3333333333333333,cr,eyes,./stimuli/audio/10/3_6_audio.wav
55,28,0,2024-07-29T15:17:21.565Z,2_1_eyes.mov,0,yes,743,0,./stimuli/eyes/2_1.mov,true,11,2,0.19621248210469247,-0.12352679664064495,0.3333333333333333,miss,eyes,./stimuli/audio/2/1_audio.wav
55,29,0,2024-07-29T15:17:21.565Z,1_2_4_3_3_eyes.mov,0,yes,1097,0,./stimuli/eyes/1_2_4_3_3.mov,fake,10,1,-0.3042674796373409,0.2984003203761494,0.3333333333333333,cr,eyes,./stimuli/audio/1/2_4_3_3_audio.wav
55,30,0,2024-07-29T15:17:21.565Z,58_5_eyes.mov,0,yes,2786,0,./stimuli/eyes/58_5.mov,true,10,58,0.3512393589458156,-0.10630635603297785,0.25,miss,eyes,./stimuli/audio/58/5_audio.wav
55,31,0,2024-07-29T15:17:21.565Z,2_2_3_eyes.mov,0,no,1615,0,./stimuli/eyes/2_2_3.mov,fake,8,2,0.129174971279355,-0.050235536081676954,0.5714285714285714,fa,eyes,./stimuli/audio/2/2_3_audio.wav
55,32,0,2024-07-29T15:17:21.565Z,14_2_eyes.mov,0,no,787,0,./stimuli/eyes/14_2.mov,true,7,14,0.4572036208800272,-0.1681404751306418,0.4,miss,eyes,./stimuli/audio/14/2_audio.wav
55,33,0,2024-07-29T15:17:21.565Z,43_3_7_eyes.mov,0,no,1585,0,./stimuli/eyes/43_3_7.mov,fake,11,43,0.030979213372310438,-0.09750080961576384,0.75,fa,eyes,./stimuli/audio/43/3_7_audio.wav
55,34,0,2024-07-29T15:17:21.565Z,4_7_eyes.mov,0,yes,2107,0,./stimuli/eyes/4_7.mov,true,19,4,0.2384833958602173,0.18368786210514884,0.8,hit,eyes,./stimuli/audio/4/7_audio.wav
55,35,0,2024-07-29T15:17:21.565Z,3_1_6_eyes.mov,0,yes,3335,0,./stimuli/eyes/3_1_6.mov,fake,7,3,-0.4642603847610854,0.43942074913705,0.25,cr,eyes,./stimuli/audio/3/1_6_audio.wav
55,36,0,2024-07-29T15:17:21.565Z,54_2_6_eyes.mov,0,no,3661,0,./stimuli/eyes/54_2_6.mov,fake,9,54,-0.29618043652047055,0.3949913972066293,0.25,cr,eyes,./stimuli/audio/54/2_6_audio.wav
55,37,0,2024-07-29T15:17:21.565Z,31_29_3_32_4_eyes.mov,0,yes,769,0,./stimuli/eyes/31_29_3_32_4.mov,fake,11,31,0.09959067922407874,-0.018974100942408284,0.5714285714285714,fa,eyes,./stimuli/audio/31/29_3_32_4_audio.wav
55,38,0,2024-07-29T15:17:21.565Z,60_1_eyes.mov,0,no,1469,0,./stimuli/eyes/60_1.mov,true,6,60,0.4126687774525441,-0.0869895238350049,0.3333333333333333,miss,eyes,./stimuli/audio/60/1_audio.wav
55,39,0,2024-07-29T15:17:21.565Z,31_5_9_eyes.mov,0,no,1054,0,./stimuli/eyes/31_5_9.mov,fake,8,31,-0.3194713972959606,0.30648918937054725,0.25,cr,eyes,./stimuli/audio/31/5_9_audio.wav
