subj,trial,block,date,stim,stim_order,response,rt,param_index,video_path,condition,duration,dyad,mouth_fit,eye_fit,genuineness,category,block,audio_path
97,17,0,2024-07-29T18:42:30.361Z,8_1_mouth.mov,0,no,876,0,./stimuli/mouth/8_1.mov,true,7,8,0.43411028057714246,-0.10019960292337136,0.42857142857142855,miss,mouth,./stimuli/audio/8/1_audio.wav
97,18,0,2024-07-29T18:42:30.361Z,4_4_mouth.mov,0,yes,312,0,./stimuli/mouth/4_4.mov,true,7,4,0.27149820146759923,0.2521458194443752,0.7142857142857143,hit,mouth,./stimuli/audio/4/4_audio.wav
97,19,0,2024-07-29T18:42:30.361Z,1_3_mouth.mov,0,yes,488,0,./stimuli/mouth/1_3.mov,true,26,1,0.1670316296049371,0.1814596651596774,1.0,hit,mouth,./stimuli/audio/1/3_audio.wav
97,20,0,2024-07-29T18:42:30.361Z,3_1_6_mouth.mov,0,yes,463,0,./stimuli/mouth/3_1_6.mov,fake,7,3,-0.4642603847610854,0.43942074913705,0.25,cr,mouth,./stimuli/audio/3/1_6_audio.wav
97,21,0,2024-07-29T18:42:30.361Z,56_2_3_mouth.mov,0,no,1572,0,./stimuli/mouth/56_2_3.mov,fake,11,56,0.5087935566381222,-0.06663988578182624,0.75,fa,mouth,./stimuli/audio/56/2_3_audio.wav
97,22,0,2024-07-29T18:42:30.361Z,45_46_1_47_1_mouth.mov,0,no,2188,0,./stimuli/mouth/45_46_1_47_1.mov,fake,10,45,-0.26192066238859296,0.2611161119528825,0.0,cr,mouth,./stimuli/audio/45/46_1_47_1_audio.wav
97,23,0,2024-07-29T18:42:30.361Z,12_3_mouth.mov,0,yes,1060,0,./stimuli/mouth/12_3.mov,true,13,12,0.3155735483651602,-0.04266906465109103,0.42857142857142855,miss,mouth,./stimuli/audio/12/3_audio.wav
97,24,0,2024-07-29T18:42:30.361Z,49_52_1_58_4_mouth.mov,0,yes,1092,0,./stimuli/mouth/49_52_1_58_4.mov,fake,7,49,0.2377582648191723,-0.22737814057092437,0.6,fa,mouth,./stimuli/audio/49/52_1_58_4_audio.wav
97,25,0,2024-07-29T18:42:30.361Z,54_2_6_mouth.mov,0,yes,2476,0,./stimuli/mouth/54_2_6.mov,fake,9,54,-0.29618043652047055,0.3949913972066293,0.25,cr,mouth,./stimuli/audio/54/2_6_audio.wav
97,26,0,2024-07-29T18:42:30.361Z,43_3_7_mouth.mov,0,yes,596,0,./stimuli/mouth/43_3_7.mov,fake,11,43,0.030979213372310438,-0.09750080961576384,0.75,fa,mouth,./stimuli/audio/43/3_7_audio.wav
97,27,0,2024-07-29T18:42:30.361Z,22_19_3_23_2_mouth.mov,0,yes,292,0,./stimuli/mouth/22_19_3_23_2.mov,fake,11,22,0.08484422710888113,-0.043331687022501224,0.6,fa,mouth,./stimuli/audio/22/19_3_23_2_audio.wav
97,28,0,2024-07-29T18:42:30.361Z,10_3_6_mouth.mov,0,no,1627,0,./stimuli/mouth/10_3_6.mov,fake,6,10,-0.3597339671539078,0.153488504955574,0.3333333333333333,cr,mouth,./stimuli/audio/10/3_6_audio.wav
97,29,0,2024-07-29T18:42:30.361Z,60_1_mouth.mov,0,yes,528,0,./stimuli/mouth/60_1.mov,true,6,60,0.4126687774525441,-0.0869895238350049,0.3333333333333333,miss,mouth,./stimuli/audio/60/1_audio.wav
97,30,0,2024-07-29T18:42:30.361Z,2_2_3_mouth.mov,0,yes,428,0,./stimuli/mouth/2_2_3.mov,fake,8,2,0.129174971279355,-0.050235536081676954,0.5714285714285714,fa,mouth,./stimuli/audio/2/2_3_audio.wav
97,31,0,2024-07-29T18:42:30.361Z,14_2_mouth.mov,0,no,258,0,./stimuli/mouth/14_2.mov,true,7,14,0.4572036208800272,-0.1681404751306418,0.4,miss,mouth,./stimuli/audio/14/2_audio.wav
97,32,0,2024-07-29T18:42:30.361Z,31_5_9_mouth.mov,0,no,462,0,./stimuli/mouth/31_5_9.mov,fake,8,31,-0.3194713972959606,0.30648918937054725,0.25,cr,mouth,./stimuli/audio/31/5_9_audio.wav
97,33,0,2024-07-29T18:42:30.361Z,57_1_mouth.mov,0,yes,848,0,./stimuli/mouth/57_1.mov,true,11,57,0.1901594820910893,0.18849068799535393,1.0,hit,mouth,./stimuli/audio/57/1_audio.wav
97,34,0,2024-07-29T18:42:30.361Z,11_12_4_15_4_mouth.mov,0,yes,635,0,./stimuli/mouth/11_12_4_15_4.mov,fake,11,11,-0.44589938150044073,0.3329780195541019,0.2857142857142857,cr,mouth,./stimuli/audio/11/12_4_15_4_audio.wav
97,35,0,2024-07-29T18:42:30.361Z,31_7_mouth.mov,0,yes,1199,0,./stimuli/mouth/31_7.mov,true,10,31,0.2819450977061281,0.42806784940014414,1.0,hit,mouth,./stimuli/audio/31/7_audio.wav
97,36,0,2024-07-29T18:42:30.361Z,57_3_mouth.mov,0,yes,349,0,./stimuli/mouth/57_3.mov,true,13,57,0.4051063890989022,0.22300043342787418,0.8333333333333334,hit,mouth,./stimuli/audio/57/3_audio.wav
97,37,0,2024-07-29T18:42:30.361Z,14_1_5_mouth.mov,0,yes,1135,0,./stimuli/mouth/14_1_5.mov,fake,8,14,0.425744218880069,-0.2822823059139167,0.6666666666666666,fa,mouth,./stimuli/audio/14/1_5_audio.wav
97,38,0,2024-07-29T18:42:30.361Z,36_3_mouth.mov,0,no,3677,0,./stimuli/mouth/36_3.mov,true,9,36,0.329614763427785,-0.023430414005525233,0.16666666666666666,miss,mouth,./stimuli/audio/36/3_audio.wav
97,39,0,2024-07-29T18:42:30.361Z,1_2_4_3_3_mouth.mov,0,no,3740,0,./stimuli/mouth/1_2_4_3_3.mov,fake,10,1,-0.3042674796373409,0.2984003203761494,0.3333333333333333,cr,mouth,./stimuli/audio/1/2_4_3_3_audio.wav
