,index,Date,Subject,Age,Sex,TrialNumber,BlockNumber,Block,VideoPath,AudioPath,SpeakerID,ListenerID,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,Condition,SpeakerSex,Duration,CorrectResp,Resp,LikertResp,Accuracy,DisplayedDyad
575,47,2023-12-08 13:51:50.728324,17,22,f,48,3,va,./stim/processed_extracts/fake_ad/1\2_4_3_3_va.mov,./stim/processed_extracts/audio/1/2_4_3_3_audio.wav,F1,M1,2,3,4,3,fake_ad,F,10,h,h,4,True,1
576,48,2023-12-08 13:51:50.728324,17,22,f,49,3,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,TRUE,M,8,g,h,4,False,43
577,49,2023-12-08 13:51:50.728324,17,22,f,50,3,va,./stim/processed_extracts/true/36\4_va.mov,./stim/processed_extracts/audio/36/4_audio.wav,M11,F8,36,36,4,4,TRUE,M,13,g,g,3,True,36
578,50,2023-12-08 13:51:50.728324,17,22,f,51,3,va,./stim/processed_extracts/fake_ad/55\48_7_60_2_va.mov,./stim/processed_extracts/audio/55/48_7_60_2_audio.wav,F15,M14,60,48,2,7,fake_ad,F,11,h,g,3,False,55
579,51,2023-12-08 13:51:50.728324,17,22,f,52,3,va,./stim/processed_extracts/fake_ad/43\35_4_40_3_va.mov,./stim/processed_extracts/audio/43/35_4_40_3_audio.wav,F10,M11,40,35,3,4,fake_ad,F,13,h,h,4,True,43
580,52,2023-12-08 13:51:50.728324,17,22,f,53,3,va,./stim/processed_extracts/fake_ad/45\46_1_47_1_va.mov,./stim/processed_extracts/audio/45/46_1_47_1_audio.wav,F12,M13,46,47,1,1,fake_ad,F,10,h,h,4,True,45
581,53,2023-12-08 13:51:50.728324,17,22,f,54,3,va,./stim/processed_extracts/true/2\1_va.mov,./stim/processed_extracts/audio/2/1_audio.wav,M2,F1,2,2,1,1,TRUE,M,11,g,h,4,False,2
582,54,2023-12-08 13:51:50.728324,17,22,f,55,3,va,./stim/processed_extracts/true/41\1_va.mov,./stim/processed_extracts/audio/41/1_audio.wav,F11,M11,41,41,1,1,TRUE,F,9,g,g,3,True,41
583,55,2023-12-08 13:51:50.728324,17,22,f,56,3,va,./stim/processed_extracts/true/26\6_va.mov,./stim/processed_extracts/audio/26/6_audio.wav,M8,F6,26,26,6,6,TRUE,M,7,g,g,3,True,26
584,56,2023-12-08 13:51:50.728324,17,22,f,57,3,va,./stim/processed_extracts/true/45\3_va.mov,./stim/processed_extracts/audio/45/3_audio.wav,M13,F12,45,45,3,3,TRUE,M,7,g,g,2,True,45
585,57,2023-12-08 13:51:50.728324,17,22,f,58,3,va,./stim/processed_extracts/fake/37\2_6_va.mov,./stim/processed_extracts/audio/37/2_6_audio.wav,M10,F11,37,37,6,2,fake_wd,M,12,h,g,3,False,37
586,58,2023-12-08 13:51:50.728324,17,22,f,59,3,va,./stim/processed_extracts/fake_ad/29\30_2_36_7_va.mov,./stim/processed_extracts/audio/29/30_2_36_7_audio.wav,F8,M9,36,30,7,2,fake_ad,F,7,h,g,3,False,29
587,59,2023-12-08 13:51:50.728324,17,22,f,60,3,va,./stim/processed_extracts/fake_ad/58\49_6_60_7_va.mov,./stim/processed_extracts/audio/58/49_6_60_7_audio.wav,M15,F15,49,60,6,7,fake_ad,M,17,h,g,3,False,58
588,60,2023-12-08 13:51:50.728324,17,22,f,61,3,va,./stim/processed_extracts/fake_ad/18\17_1_20_2_va.mov,./stim/processed_extracts/audio/18/17_1_20_2_audio.wav,M5,F5,20,17,2,1,fake_ad,M,9,h,h,2,True,18
589,61,2023-12-08 13:51:50.729324,17,22,f,62,3,va,./stim/processed_extracts/true/55\6_va.mov,./stim/processed_extracts/audio/55/6_audio.wav,M14,F15,55,55,6,6,TRUE,M,9,g,g,2,True,55
590,62,2023-12-08 13:51:50.729324,17,22,f,63,3,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake_wd,F,9,h,h,4,True,45
591,63,2023-12-08 13:51:50.729324,17,22,f,64,3,va,./stim/processed_extracts/fake/36\1_6_va.mov,./stim/processed_extracts/audio/36/1_6_audio.wav,F8,M11,36,36,1,6,fake_wd,F,8,h,h,4,True,36
592,64,2023-12-08 13:51:50.729324,17,22,f,65,3,va,./stim/processed_extracts/fake/58\1_2_va.mov,./stim/processed_extracts/audio/58/1_2_audio.wav,M15,F15,58,58,1,2,fake_wd,M,14,h,g,3,False,58
593,65,2023-12-08 13:51:50.729324,17,22,f,66,3,va,./stim/processed_extracts/fake/11\5_6_va.mov,./stim/processed_extracts/audio/11/5_6_audio.wav,F4,M2,11,11,6,5,fake_wd,F,7,h,g,3,False,11
594,0,2023-12-12 13:23:13.444408,18,21,m,1,2,va,./stim/processed_extracts/true/7\3_va.mov,./stim/processed_extracts/audio/7/3_audio.wav,M4,F3,7,7,3,3,TRUE,M,7,g,h,3,False,7
595,1,2023-12-12 13:23:13.444408,18,21,m,2,2,va,./stim/processed_extracts/fake_ad/31\29_3_32_4_va.mov,./stim/processed_extracts/audio/31/29_3_32_4_audio.wav,M10,F8,32,29,4,3,fake_ad,M,11,h,h,3,True,31
596,2,2023-12-12 13:23:13.444408,18,21,m,3,2,va,./stim/processed_extracts/true/11\8_va.mov,./stim/processed_extracts/audio/11/8_audio.wav,M2,F4,11,11,8,8,TRUE,M,24,g,h,4,False,11
597,3,2023-12-12 13:23:13.444408,18,21,m,4,2,va,./stim/processed_extracts/true/40\2_va.mov,./stim/processed_extracts/audio/40/2_audio.wav,F10,M10,40,40,2,2,TRUE,F,12,g,g,3,True,40
598,4,2023-12-12 13:23:13.444408,18,21,m,5,2,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,TRUE,M,7,g,h,4,False,19
599,5,2023-12-12 13:23:13.444408,18,21,m,6,2,va,./stim/processed_extracts/fake_ad/11\12_4_15_4_va.mov,./stim/processed_extracts/audio/11/12_4_15_4_audio.wav,M2,F4,15,12,4,4,fake_ad,M,11,h,h,4,True,11
600,6,2023-12-12 13:23:13.444408,18,21,m,7,2,va,./stim/processed_extracts/fake_ad/28\26_5_27_6_va.mov,./stim/processed_extracts/audio/28/26_5_27_6_audio.wav,M8,F7,26,27,5,6,fake_ad,M,7,h,g,4,False,28
601,7,2023-12-12 13:23:13.444924,18,21,m,8,2,va,./stim/processed_extracts/fake/43\3_7_va.mov,./stim/processed_extracts/audio/43/3_7_audio.wav,F10,M11,43,43,3,7,fake_wd,F,11,h,g,4,False,43
602,8,2023-12-12 13:23:13.444987,18,21,m,9,2,va,./stim/processed_extracts/fake_ad/15\4_2_14_4_va.mov,./stim/processed_extracts/audio/15/4_2_14_4_audio.wav,M2,F3,4,14,2,4,fake_ad,M,9,h,h,4,True,15
603,9,2023-12-12 13:23:13.444987,18,21,m,10,2,va,./stim/processed_extracts/fake_ad/53\47_2_49_3_va.mov,./stim/processed_extracts/audio/53/47_2_49_3_audio.wav,F13,M15,47,49,2,3,fake_ad,F,7,h,h,4,True,53
604,10,2023-12-12 13:23:13.444987,18,21,m,11,2,va,./stim/processed_extracts/true/13\2_va.mov,./stim/processed_extracts/audio/13/2_audio.wav,F4,M3,13,13,2,2,TRUE,F,12,g,g,4,True,13
605,11,2023-12-12 13:23:13.444987,18,21,m,12,2,va,./stim/processed_extracts/true/59\3_va.mov,./stim/processed_extracts/audio/59/3_audio.wav,M16,F14,59,59,3,3,TRUE,M,10,g,g,3,True,59
606,12,2023-12-12 13:23:13.444987,18,21,m,13,2,va,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,F10,M12,44,44,2,2,TRUE,F,12,g,g,3,True,44
607,13,2023-12-12 13:23:13.444987,18,21,m,14,2,va,./stim/processed_extracts/fake/49\2_5_va.mov,./stim/processed_extracts/audio/49/2_5_audio.wav,M15,F12,49,49,2,5,fake_wd,M,9,h,h,3,True,49
608,14,2023-12-12 13:23:13.444987,18,21,m,15,2,va,./stim/processed_extracts/fake_ad/43\35_4_40_3_va.mov,./stim/processed_extracts/audio/43/35_4_40_3_audio.wav,F10,M11,40,35,3,4,fake_ad,F,13,h,h,4,True,43
609,15,2023-12-12 13:23:13.444987,18,21,m,16,2,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake_ad,F,11,h,g,3,False,13
610,16,2023-12-12 13:23:13.444987,18,21,m,17,2,va,./stim/processed_extracts/fake/58\1_2_va.mov,./stim/processed_extracts/audio/58/1_2_audio.wav,M15,F15,58,58,1,2,fake_wd,M,14,h,g,3,False,58
611,17,2023-12-12 13:23:13.444987,18,21,m,18,2,va,./stim/processed_extracts/true/37\1_va.mov,./stim/processed_extracts/audio/37/1_audio.wav,F11,M10,37,37,1,1,TRUE,F,6,g,g,3,True,37
612,18,2023-12-12 13:23:13.444987,18,21,m,19,2,va,./stim/processed_extracts/fake/11\1_2_va.mov,./stim/processed_extracts/audio/11/1_2_audio.wav,M2,F4,11,11,1,2,fake_wd,M,7,h,h,3,True,11
613,19,2023-12-12 13:23:13.444987,18,21,m,20,2,va,./stim/processed_extracts/true/58\5_va.mov,./stim/processed_extracts/audio/58/5_audio.wav,F15,M15,58,58,5,5,TRUE,F,10,g,h,2,False,58
614,20,2023-12-12 13:23:13.444987,18,21,m,21,2,va,./stim/processed_extracts/true/31\3_va.mov,./stim/processed_extracts/audio/31/3_audio.wav,M10,F8,31,31,3,3,TRUE,M,9,g,g,3,True,31
615,21,2023-12-12 13:23:13.444987,18,21,m,22,2,va,./stim/processed_extracts/fake_ad/7\6_1_8_2_va.mov,./stim/processed_extracts/audio/7/6_1_8_2_audio.wav,F3,M4,6,8,1,2,fake_ad,F,7,h,h,4,True,7
616,22,2023-12-12 13:23:13.444987,18,21,m,23,2,va,./stim/processed_extracts/fake/31\5_9_va.mov,./stim/processed_extracts/audio/31/5_9_audio.wav,F8,M10,31,31,9,5,fake_wd,F,8,h,h,4,True,31
617,23,2023-12-12 13:23:13.444987,18,21,m,24,2,va,./stim/processed_extracts/true/53\2_va.mov,./stim/processed_extracts/audio/53/2_audio.wav,F13,M15,53,53,2,2,TRUE,F,11,g,g,4,True,53
618,24,2023-12-12 13:23:13.445939,18,21,m,25,2,va,./stim/processed_extracts/fake_ad/58\49_6_60_7_va.mov,./stim/processed_extracts/audio/58/49_6_60_7_audio.wav,M15,F15,49,60,6,7,fake_ad,M,17,h,h,4,True,58
619,25,2023-12-12 13:23:13.445939,18,21,m,26,2,va,./stim/processed_extracts/true/12\1_va.mov,./stim/processed_extracts/audio/12/1_audio.wav,M1,F4,12,12,1,1,TRUE,M,8,g,g,3,True,12
620,26,2023-12-12 13:23:13.445939,18,21,m,27,2,va,./stim/processed_extracts/true/39\3_va.mov,./stim/processed_extracts/audio/39/3_audio.wav,M12,F9,39,39,3,3,TRUE,M,10,g,g,2,True,39
621,27,2023-12-12 13:23:13.445939,18,21,m,28,2,va,./stim/processed_extracts/fake_ad/16\10_4_13_3_va.mov,./stim/processed_extracts/audio/16/10_4_13_3_audio.wav,F2,M3,10,13,4,3,fake_ad,F,8,h,g,3,False,16
622,28,2023-12-12 13:23:13.445939,18,21,m,29,2,va,./stim/processed_extracts/true/54\5_va.mov,./stim/processed_extracts/audio/54/5_audio.wav,F15,M13,54,54,5,5,TRUE,F,8,g,h,2,False,54
623,29,2023-12-12 13:23:13.445939,18,21,m,30,2,va,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,M11,F10,43,43,4,4,TRUE,M,8,g,g,3,True,43
624,30,2023-12-12 13:23:13.445939,18,21,m,31,2,va,./stim/processed_extracts/fake/6\4_5_va.mov,./stim/processed_extracts/audio/6/4_5_audio.wav,F3,M1,6,6,5,4,fake_wd,F,10,h,h,3,True,6
625,31,2023-12-12 13:23:13.445939,18,21,m,32,2,va,./stim/processed_extracts/fake/24\1_2_va.mov,./stim/processed_extracts/audio/24/1_2_audio.wav,M8,F5,24,24,2,1,fake_wd,M,7,h,g,2,False,24
626,32,2023-12-12 13:23:13.445939,18,21,m,33,2,va,./stim/processed_extracts/fake_ad/1\2_4_3_3_va.mov,./stim/processed_extracts/audio/1/2_4_3_3_audio.wav,F1,M1,2,3,4,3,fake_ad,F,10,h,h,4,True,1
627,33,2023-12-12 13:23:13.445939,18,21,m,34,2,va,./stim/processed_extracts/fake_ad/24\21_1_26_3_va.mov,./stim/processed_extracts/audio/24/21_1_26_3_audio.wav,M8,F5,26,21,3,1,fake_ad,M,8,h,g,3,False,24
628,34,2023-12-12 13:23:13.445939,18,21,m,35,2,va,./stim/processed_extracts/true/27\3_va.mov,./stim/processed_extracts/audio/27/3_audio.wav,M7,F7,27,27,3,3,TRUE,M,11,g,g,3,True,27
629,35,2023-12-12 13:23:13.445939,18,21,m,36,2,va,./stim/processed_extracts/true/32\1_va.mov,./stim/processed_extracts/audio/32/1_audio.wav,M10,F9,32,32,1,1,TRUE,M,14,g,g,3,True,32
630,36,2023-12-12 13:23:13.445939,18,21,m,37,2,va,./stim/processed_extracts/true/24\4_va.mov,./stim/processed_extracts/audio/24/4_audio.wav,F5,M8,24,24,4,4,TRUE,F,8,g,h,2,False,24
631,37,2023-12-12 13:23:13.445939,18,21,m,38,2,va,./stim/processed_extracts/fake/26\1_2_va.mov,./stim/processed_extracts/audio/26/1_2_audio.wav,M8,F6,26,26,2,1,fake_wd,M,9,h,h,4,True,26
632,38,2023-12-12 13:23:13.445939,18,21,m,39,2,va,./stim/processed_extracts/true/49\1_va.mov,./stim/processed_extracts/audio/49/1_audio.wav,F12,M15,49,49,1,1,TRUE,F,9,g,g,3,True,49
633,39,2023-12-12 13:23:13.446939,18,21,m,40,2,va,./stim/processed_extracts/true/13\6_va.mov,./stim/processed_extracts/audio/13/6_audio.wav,F4,M3,13,13,6,6,TRUE,F,18,g,g,3,True,13
634,40,2023-12-12 13:23:13.446939,18,21,m,41,2,va,./stim/processed_extracts/true/10\5_va.mov,./stim/processed_extracts/audio/10/5_audio.wav,F2,M4,10,10,5,5,TRUE,F,12,g,h,3,False,10
635,41,2023-12-12 13:23:13.446939,18,21,m,42,2,va,./stim/processed_extracts/true/31\7_va.mov,./stim/processed_extracts/audio/31/7_audio.wav,F8,M10,31,31,7,7,TRUE,F,10,g,g,3,True,31
636,42,2023-12-12 13:23:13.446939,18,21,m,43,2,va,./stim/processed_extracts/fake_ad/49\52_1_58_4_va.mov,./stim/processed_extracts/audio/49/52_1_58_4_audio.wav,M15,F12,58,52,4,1,fake_ad,M,7,h,g,3,False,49
637,43,2023-12-12 13:23:13.446939,18,21,m,44,2,va,./stim/processed_extracts/true/51\3_va.mov,./stim/processed_extracts/audio/51/3_audio.wav,M14,F14,51,51,3,3,TRUE,M,7,g,g,3,True,51
638,44,2023-12-12 13:23:13.446939,18,21,m,45,2,va,./stim/processed_extracts/fake/37\2_6_va.mov,./stim/processed_extracts/audio/37/2_6_audio.wav,M10,F11,37,37,6,2,fake_wd,M,12,h,h,3,True,37
639,45,2023-12-12 13:23:13.446939,18,21,m,46,2,va,./stim/processed_extracts/true/11\9_va.mov,./stim/processed_extracts/audio/11/9_audio.wav,F4,M2,11,11,9,9,TRUE,F,19,g,g,3,True,11
640,46,2023-12-12 13:23:13.446939,18,21,m,47,2,va,./stim/processed_extracts/true/16\4_va.mov,./stim/processed_extracts/audio/16/4_audio.wav,M3,F2,16,16,4,4,TRUE,M,7,g,h,3,False,16
641,47,2023-12-12 13:23:13.446939,18,21,m,48,2,va,./stim/processed_extracts/fake_ad/51\50_2_55_5_va.mov,./stim/processed_extracts/audio/51/50_2_55_5_audio.wav,M14,F14,55,50,5,2,fake_ad,M,14,h,h,4,True,51
642,48,2023-12-12 13:23:13.446939,18,21,m,49,2,va,./stim/processed_extracts/fake/28\2_4_va.mov,./stim/processed_extracts/audio/28/2_4_audio.wav,M8,F7,28,28,4,2,fake_wd,M,8,h,h,4,True,28
643,49,2023-12-12 13:23:13.446939,18,21,m,50,2,va,./stim/processed_extracts/true/58\3_va.mov,./stim/processed_extracts/audio/58/3_audio.wav,F15,M15,58,58,3,3,TRUE,F,9,g,g,4,True,58
644,50,2023-12-12 13:23:13.446939,18,21,m,51,2,va,./stim/processed_extracts/fake/13\1_4_va.mov,./stim/processed_extracts/audio/13/1_4_audio.wav,M3,F4,13,13,4,1,fake_wd,M,14,h,g,3,False,13
645,51,2023-12-12 13:23:13.446939,18,21,m,52,2,va,./stim/processed_extracts/fake_ad/39\35_7_44_1_va.mov,./stim/processed_extracts/audio/39/35_7_44_1_audio.wav,F9,M12,35,44,7,1,fake_ad,F,8,h,h,4,True,39
646,52,2023-12-12 13:23:13.446939,18,21,m,53,2,va,./stim/processed_extracts/true/16\3_va.mov,./stim/processed_extracts/audio/16/3_audio.wav,F2,M3,16,16,3,3,TRUE,F,6,g,g,3,True,16
647,53,2023-12-12 13:23:13.446939,18,21,m,54,2,va,./stim/processed_extracts/fake/16\1_2_va.mov,./stim/processed_extracts/audio/16/1_2_audio.wav,F2,M3,16,16,1,2,fake_wd,F,11,h,h,4,True,16
648,54,2023-12-12 13:23:13.446939,18,21,m,55,2,va,./stim/processed_extracts/fake/53\3_4_va.mov,./stim/processed_extracts/audio/53/3_4_audio.wav,M15,F13,53,53,3,4,fake_wd,M,13,h,g,3,False,53
649,55,2023-12-12 13:23:13.446939,18,21,m,56,2,va,./stim/processed_extracts/fake/7\1_2_va.mov,./stim/processed_extracts/audio/7/1_2_audio.wav,M4,F3,7,7,1,2,fake_wd,M,8,h,h,4,True,7
650,56,2023-12-12 13:23:13.447938,18,21,m,57,2,va,./stim/processed_extracts/true/40\1_va.mov,./stim/processed_extracts/audio/40/1_audio.wav,M10,F10,40,40,1,1,TRUE,M,7,g,g,3,True,40
651,57,2023-12-12 13:23:13.447938,18,21,m,58,2,va,./stim/processed_extracts/true/28\1_va.mov,./stim/processed_extracts/audio/28/1_audio.wav,M8,F7,28,28,1,1,TRUE,M,8,g,h,4,False,28
652,58,2023-12-12 13:23:13.447938,18,21,m,59,2,va,./stim/processed_extracts/fake/15\3_5_va.mov,./stim/processed_extracts/audio/15/3_5_audio.wav,M2,F3,15,15,5,3,fake_wd,M,17,h,h,3,True,15
653,59,2023-12-12 13:23:13.447938,18,21,m,60,2,va,./stim/processed_extracts/true/15\2_va.mov,./stim/processed_extracts/audio/15/2_audio.wav,M2,F3,15,15,2,2,TRUE,M,13,g,g,2,True,15
654,60,2023-12-12 13:23:13.447938,18,21,m,61,2,va,./stim/processed_extracts/fake_ad/10\4_8_8_6_va.mov,./stim/processed_extracts/audio/10/4_8_8_6_audio.wav,F2,M4,4,8,8,6,fake_ad,F,11,h,h,4,True,10
655,61,2023-12-12 13:23:13.447938,18,21,m,62,2,va,./stim/processed_extracts/true/24\3_va.mov,./stim/processed_extracts/audio/24/3_audio.wav,F5,M8,24,24,3,3,TRUE,F,10,g,h,2,False,24
656,62,2023-12-12 13:23:13.447938,18,21,m,63,2,va,./stim/processed_extracts/fake/10\3_6_va.mov,./stim/processed_extracts/audio/10/3_6_audio.wav,M4,F2,10,10,3,6,fake_wd,M,6,h,h,2,True,10
657,63,2023-12-12 13:23:13.447938,18,21,m,64,2,va,./stim/processed_extracts/true/11\7_va.mov,./stim/processed_extracts/audio/11/7_audio.wav,F4,M2,11,11,7,7,TRUE,F,22,g,h,4,False,11
658,64,2023-12-12 13:23:13.447938,18,21,m,65,2,va,./stim/processed_extracts/true/9\2_va.mov,./stim/processed_extracts/audio/9/2_audio.wav,M4,F1,9,9,2,2,TRUE,M,6,g,g,3,True,9
659,65,2023-12-12 13:23:13.447938,18,21,m,66,2,va,./stim/processed_extracts/fake/1\1_2_va.mov,./stim/processed_extracts/audio/1/1_2_audio.wav,M1,F1,1,1,1,2,fake_wd,M,17,h,h,4,True,1
660,0,38:21.0,2,44,m,1,1,va,./stim/processed_extracts/true/4\7_va.mov,./stim/processed_extracts/audio/4/7_audio.wav,F2,M2,4,4,7,7,TRUE,F,19,g,g,4,True,4
661,1,38:21.0,2,44,m,2,1,va,./stim/processed_extracts/fake/36\1_6_va.mov,./stim/processed_extracts/audio/36/1_6_audio.wav,F8,M11,36,36,1,6,fake_wd,F,8,h,h,3,True,36
662,2,38:21.0,2,44,m,3,1,va,./stim/processed_extracts/fake/14\1_5_va.mov,./stim/processed_extracts/audio/14/1_5_audio.wav,M3,F3,14,14,1,5,fake_wd,M,8,h,h,3,True,14
663,3,38:21.0,2,44,m,4,1,va,./stim/processed_extracts/fake/16\1_2_va.mov,./stim/processed_extracts/audio/16/1_2_audio.wav,F2,M3,16,16,1,2,fake_wd,F,11,h,h,2,True,16
664,4,38:21.0,2,44,m,5,1,va,./stim/processed_extracts/fake/34\2_6_va.mov,./stim/processed_extracts/audio/34/2_6_audio.wav,F10,M9,34,34,6,2,fake_wd,F,9,h,h,3,True,34
665,5,38:21.0,2,44,m,6,1,va,./stim/processed_extracts/true/27\3_va.mov,./stim/processed_extracts/audio/27/3_audio.wav,M7,F7,27,27,3,3,TRUE,M,11,g,g,3,True,27
666,6,38:21.0,2,44,m,7,1,va,./stim/processed_extracts/fake_ad/52\46_3_56_5_va.mov,./stim/processed_extracts/audio/52/46_3_56_5_audio.wav,F12,M16,46,56,3,5,fake_ad,F,12,h,h,1,True,52
667,7,38:21.0,2,44,m,8,1,va,./stim/processed_extracts/true/36\4_va.mov,./stim/processed_extracts/audio/36/4_audio.wav,M11,F8,36,36,4,4,TRUE,M,13,g,h,2,False,36
668,8,38:21.0,2,44,m,9,1,va,./stim/processed_extracts/fake/54\7_8_va.mov,./stim/processed_extracts/audio/54/7_8_audio.wav,M13,F15,54,54,7,8,fake_wd,M,10,h,g,3,False,54
669,9,38:21.0,2,44,m,10,1,va,./stim/processed_extracts/fake_ad/16\10_4_13_3_va.mov,./stim/processed_extracts/audio/16/10_4_13_3_audio.wav,F2,M3,10,13,4,3,fake_ad,F,8,h,g,3,False,16
670,10,38:21.0,2,44,m,11,1,va,./stim/processed_extracts/fake_ad/14\5_7_6_2_va.mov,./stim/processed_extracts/audio/14/5_7_6_2_audio.wav,F3,M3,6,5,2,7,fake_ad,F,8,h,h,4,True,14
671,11,38:21.0,2,44,m,12,1,va,./stim/processed_extracts/fake_ad/53\47_2_49_3_va.mov,./stim/processed_extracts/audio/53/47_2_49_3_audio.wav,F13,M15,47,49,2,3,fake_ad,F,7,h,h,3,True,53
672,12,38:21.0,2,44,m,13,1,va,./stim/processed_extracts/true/28\3_va.mov,./stim/processed_extracts/audio/28/3_audio.wav,F7,M8,28,28,3,3,TRUE,F,6,g,h,1,False,28
673,13,38:21.0,2,44,m,14,1,va,./stim/processed_extracts/true/14\2_va.mov,./stim/processed_extracts/audio/14/2_audio.wav,M3,F3,14,14,2,2,TRUE,M,7,g,h,1,False,14
674,14,38:21.0,2,44,m,15,1,va,./stim/processed_extracts/true/53\2_va.mov,./stim/processed_extracts/audio/53/2_audio.wav,F13,M15,53,53,2,2,TRUE,F,11,g,g,2,True,53
675,15,38:21.0,2,44,m,16,1,va,./stim/processed_extracts/true/19\1_va.mov,./stim/processed_extracts/audio/19/1_audio.wav,M6,F6,19,19,1,1,TRUE,M,7,g,g,4,True,19
676,16,38:21.0,2,44,m,17,1,va,./stim/processed_extracts/true/39\1_va.mov,./stim/processed_extracts/audio/39/1_audio.wav,M12,F9,39,39,1,1,TRUE,M,7,g,g,4,True,39
677,17,38:21.0,2,44,m,18,1,va,./stim/processed_extracts/fake/50\3_4_va.mov,./stim/processed_extracts/audio/50/3_4_audio.wav,M13,F14,50,50,3,4,fake_wd,M,8,h,h,4,True,50
678,18,38:21.0,2,44,m,19,1,va,./stim/processed_extracts/true/28\1_va.mov,./stim/processed_extracts/audio/28/1_audio.wav,M8,F7,28,28,1,1,TRUE,M,8,g,g,3,True,28
679,19,38:21.0,2,44,m,20,1,va,./stim/processed_extracts/fake_ad/21\18_2_25_1_va.mov,./stim/processed_extracts/audio/21/18_2_25_1_audio.wav,M7,F5,25,18,1,2,fake_ad,M,8,h,g,3,False,21
680,20,38:21.0,2,44,m,21,1,va,./stim/processed_extracts/true/55\1_va.mov,./stim/processed_extracts/audio/55/1_audio.wav,F15,M14,55,55,1,1,TRUE,F,14,g,h,1,False,55
681,21,38:21.0,2,44,m,22,1,va,./stim/processed_extracts/true/14\3_va.mov,./stim/processed_extracts/audio/14/3_audio.wav,M3,F3,14,14,3,3,TRUE,M,15,g,g,4,True,14
682,22,38:21.0,2,44,m,23,1,va,./stim/processed_extracts/true/15\2_va.mov,./stim/processed_extracts/audio/15/2_audio.wav,M2,F3,15,15,2,2,TRUE,M,13,g,g,4,True,15
683,23,38:21.0,2,44,m,24,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,TRUE,F,13,g,g,4,True,21
684,24,38:21.0,2,44,m,25,1,va,./stim/processed_extracts/true/42\5_va.mov,./stim/processed_extracts/audio/42/5_audio.wav,M12,F11,42,42,5,5,TRUE,M,13,g,g,3,True,42
685,25,38:21.0,2,44,m,26,1,va,./stim/processed_extracts/true/40\1_va.mov,./stim/processed_extracts/audio/40/1_audio.wav,M10,F10,40,40,1,1,TRUE,M,7,g,g,1,True,40
686,26,38:21.0,2,44,m,27,1,va,./stim/processed_extracts/fake_ad/50\51_1_54_4_va.mov,./stim/processed_extracts/audio/50/51_1_54_4_audio.wav,M13,F14,54,51,4,1,fake_ad,M,8,h,h,3,True,50
687,27,38:21.0,2,44,m,28,1,va,./stim/processed_extracts/fake/55\4_7_va.mov,./stim/processed_extracts/audio/55/4_7_audio.wav,M14,F15,55,55,4,7,fake_wd,M,12,h,g,1,False,55
688,28,38:21.0,2,44,m,29,1,va,./stim/processed_extracts/true/52\3_va.mov,./stim/processed_extracts/audio/52/3_audio.wav,M16,F12,52,52,3,3,TRUE,M,10,g,g,2,True,52
689,29,38:21.0,2,44,m,30,1,va,./stim/processed_extracts/fake/56\2_3_va.mov,./stim/processed_extracts/audio/56/2_3_audio.wav,F13,M16,56,56,2,3,fake_wd,F,11,h,g,1,False,56
690,30,38:21.0,2,44,m,31,1,va,./stim/processed_extracts/fake/15\3_5_va.mov,./stim/processed_extracts/audio/15/3_5_audio.wav,M2,F3,15,15,5,3,fake_wd,M,17,h,h,4,True,15
691,31,38:21.0,2,44,m,32,1,va,./stim/processed_extracts/fake_ad/12\6_6_11_4_va.mov,./stim/processed_extracts/audio/12/6_6_11_4_audio.wav,M1,F4,6,11,6,4,fake_ad,M,11,h,h,4,True,12
692,32,38:21.0,2,44,m,33,1,va,./stim/processed_extracts/true/40\2_va.mov,./stim/processed_extracts/audio/40/2_audio.wav,F10,M10,40,40,2,2,TRUE,F,12,g,h,1,False,40
693,33,38:21.0,2,44,m,34,1,va,./stim/processed_extracts/true/24\3_va.mov,./stim/processed_extracts/audio/24/3_audio.wav,F5,M8,24,24,3,3,TRUE,F,10,g,g,3,True,24
694,34,38:21.0,2,44,m,35,1,va,./stim/processed_extracts/true/32\1_va.mov,./stim/processed_extracts/audio/32/1_audio.wav,M10,F9,32,32,1,1,TRUE,M,14,g,g,1,True,32
695,35,38:21.0,2,44,m,36,1,va,./stim/processed_extracts/fake_ad/15\4_2_14_4_va.mov,./stim/processed_extracts/audio/15/4_2_14_4_audio.wav,M2,F3,4,14,2,4,fake_ad,M,9,h,h,1,True,15
