subj,trial,block,date,stim,stim_order,response,rt,param_index,video_path,condition,duration,dyad,mouth_fit,eye_fit,genuineness,category,block,audio_path
298,18,0,2024-07-30T13:51:58.829Z,4_4_original.mov,0,yes,548,0,./stimuli/original/4_4.mov,true,7,4,0.27149820146759923,0.2521458194443752,0.7142857142857143,hit,original,./stimuli/audio/4/4_audio.wav
298,19,0,2024-07-30T13:51:58.829Z,10_3_6_original.mov,0,no,1667,0,./stimuli/original/10_3_6.mov,fake,6,10,-0.3597339671539078,0.153488504955574,0.3333333333333333,cr,original,./stimuli/audio/10/3_6_audio.wav
298,20,0,2024-07-30T13:51:58.829Z,58_1_2_original.mov,0,no,341,0,./stimuli/original/58_1_2.mov,fake,14,58,0.10435640304664591,0.02021080964410129,0.6,fa,original,./stimuli/audio/58/1_2_audio.wav
298,21,0,2024-07-30T13:51:58.829Z,31_7_original.mov,0,no,1953,0,./stimuli/original/31_7.mov,true,10,31,0.2819450977061281,0.42806784940014414,1.0,hit,original,./stimuli/audio/31/7_audio.wav
298,22,0,2024-07-30T13:51:58.829Z,58_5_original.mov,0,no,2007,0,./stimuli/original/58_5.mov,true,10,58,0.3512393589458156,-0.10630635603297785,0.25,miss,original,./stimuli/audio/58/5_audio.wav
298,23,0,2024-07-30T13:51:58.829Z,8_1_original.mov,0,no,1764,0,./stimuli/original/8_1.mov,true,7,8,0.43411028057714246,-0.10019960292337136,0.42857142857142855,miss,original,./stimuli/audio/8/1_audio.wav
298,24,0,2024-07-30T13:51:58.829Z,31_29_3_32_4_original.mov,0,yes,1568,0,./stimuli/original/31_29_3_32_4.mov,fake,11,31,0.09959067922407874,-0.018974100942408284,0.5714285714285714,fa,original,./stimuli/audio/31/29_3_32_4_audio.wav
298,25,0,2024-07-30T13:51:58.829Z,43_3_7_original.mov,0,no,11509,0,./stimuli/original/43_3_7.mov,fake,11,43,0.030979213372310438,-0.09750080961576384,0.75,fa,original,./stimuli/audio/43/3_7_audio.wav
298,26,0,2024-07-30T13:51:58.829Z,29_1_original.mov,0,yes,2760,0,./stimuli/original/29_1.mov,true,6,29,0.43759910538650976,0.7861077054117834,0.8,hit,original,./stimuli/audio/29/1_audio.wav
298,27,0,2024-07-30T13:51:58.829Z,14_1_5_original.mov,0,yes,428,0,./stimuli/original/14_1_5.mov,fake,8,14,0.425744218880069,-0.2822823059139167,0.6666666666666666,fa,original,./stimuli/audio/14/1_5_audio.wav
298,28,0,2024-07-30T13:51:58.829Z,43_4_original.mov,0,no,1506,0,./stimuli/original/43_4.mov,true,8,43,0.3318926959502144,0.5459867646576265,0.875,hit,original,./stimuli/audio/43/4_audio.wav
298,29,0,2024-07-30T13:51:58.829Z,60_1_original.mov,0,no,564,0,./stimuli/original/60_1.mov,true,6,60,0.4126687774525441,-0.0869895238350049,0.3333333333333333,miss,original,./stimuli/audio/60/1_audio.wav
298,30,0,2024-07-30T13:51:58.829Z,31_5_9_original.mov,0,no,1651,0,./stimuli/original/31_5_9.mov,fake,8,31,-0.3194713972959606,0.30648918937054725,0.25,cr,original,./stimuli/audio/31/5_9_audio.wav
298,31,0,2024-07-30T13:51:58.829Z,2_2_3_original.mov,0,yes,4500,0,./stimuli/original/2_2_3.mov,fake,8,2,0.129174971279355,-0.050235536081676954,0.5714285714285714,fa,original,./stimuli/audio/2/2_3_audio.wav
298,32,0,2024-07-30T13:51:58.829Z,40_5_8_original.mov,0,no,515,0,./stimuli/original/40_5_8.mov,fake,10,40,-0.1760169325241136,0.34136273084577456,0.2,cr,original,./stimuli/audio/40/5_8_audio.wav
298,33,0,2024-07-30T13:51:58.829Z,1_3_original.mov,0,yes,1408,0,./stimuli/original/1_3.mov,true,26,1,0.1670316296049371,0.1814596651596774,1.0,hit,original,./stimuli/audio/1/3_audio.wav
298,34,0,2024-07-30T13:51:58.829Z,49_52_1_58_4_original.mov,0,no,5413,0,./stimuli/original/49_52_1_58_4.mov,fake,7,49,0.2377582648191723,-0.22737814057092437,0.6,fa,original,./stimuli/audio/49/52_1_58_4_audio.wav
298,35,0,2024-07-30T13:51:58.829Z,11_12_4_15_4_original.mov,0,no,357,0,./stimuli/original/11_12_4_15_4.mov,fake,11,11,-0.44589938150044073,0.3329780195541019,0.2857142857142857,cr,original,./stimuli/audio/11/12_4_15_4_audio.wav
298,36,0,2024-07-30T13:51:58.829Z,57_3_original.mov,0,no,481,0,./stimuli/original/57_3.mov,true,13,57,0.4051063890989022,0.22300043342787418,0.8333333333333334,hit,original,./stimuli/audio/57/3_audio.wav
298,37,0,2024-07-30T13:51:58.829Z,60_4_6_original.mov,0,no,3204,0,./stimuli/original/60_4_6.mov,fake,9,60,-0.4040083525916895,0.253970190149846,0.3333333333333333,cr,original,./stimuli/audio/60/4_6_audio.wav
298,38,0,2024-07-30T13:51:58.829Z,22_19_3_23_2_original.mov,0,no,2808,0,./stimuli/original/22_19_3_23_2.mov,fake,11,22,0.08484422710888113,-0.043331687022501224,0.6,fa,original,./stimuli/audio/22/19_3_23_2_audio.wav
298,39,0,2024-07-30T13:51:58.829Z,14_2_original.mov,0,yes,2317,0,./stimuli/original/14_2.mov,true,7,14,0.4572036208800272,-0.1681404751306418,0.4,miss,original,./stimuli/audio/14/2_audio.wav
